match_results
win
win
loss
win
win
win
win
win
win
win
win
win
win
win
win
win
draw
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
loss
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
draw
win
win
loss
draw
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
loss
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
loss
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
loss
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
loss
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
loss
win
win
win
win
win
loss
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
draw
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
loss
win
win
loss
win
win
win
win
draw
win
win
win
win
win
win
win
win
draw
win
loss
draw
win
win
loss
win
win
draw
win
win
win
loss
win
loss
win
win
win
win
win
win
loss
win
win
win
loss
win
win
loss
win
loss
win
win
win
draw
win
win
win
win
loss
win
win
win
win
win
win
draw
win
win
loss
win
win
win
win
win
win
win
draw
win
loss
loss
win
win
win
loss
win
win
win
win
win
loss
win
win
win
win
win
win
win
win
win
loss
win
win
win
loss
win
win
win
win
win
loss
win
win
win
win
win
win
win
win
win
win
draw
win
win
win
win
win
loss
loss
win
win
loss
loss
win
draw
win
draw
loss
win
win
win
win
win
win
loss
win
win
draw
win
win
loss
loss
win
win
win
loss
win
loss
win
loss
draw
win
loss
win
win
loss
loss
win
win
win
win
win
draw
win
win
win
win
win
win
win
win
loss
win
loss
win
loss
loss
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
draw
win
loss
win
win
loss
win
win
win
win
win
win
win
win
win
loss
win
win
win
draw
win
loss
loss
draw
win
win
win
win
win
win
loss
win
win
win
win
win
win
loss
loss
win
loss
win
win
loss
win
win
win
win
win
win
win
loss
win
win
draw
win
win
loss
win
win
win
loss
win
win
win
loss
win
win
win
win
win
win
loss
win
win
win
win
win
win
win
win
win
win
win
loss
draw
win
win
win
loss
win
win
loss
loss
win
win
win
win
win
win
win
loss
win
win
win
draw
win
win
loss
draw
win
loss
win
draw
win
win
win
win
win
win
win
win
win
loss
win
win
win
loss
loss
loss
win
win
win
win
draw
win
win
loss
loss
win
loss
win
loss
win
loss
win
win
win
loss
win
win
win
win
loss
win
win
win
win
win
win
win
win
win
win
win
win
win
loss
loss
win
draw
win
win
win
win
win
loss
loss
win
win
loss
win
win
win
loss
win
win
loss
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
loss
win
win
win
win
draw
loss
win
loss
win
win
win
loss
loss
win
win
win
win
win
win
win
win
win
loss
win
loss
win
loss
loss
loss
win
win
win
win
win
win
win
win
win
draw
win
win
win
win
win
win
win
win
win
win
loss
loss
win
draw
win
win
draw
win
win
win
win
win
win
win
win
win
win
win
win
loss
win
win
win
win
win
draw
draw
win
loss
win
win
win
win
win
win
win
draw
loss
win
win
win
win
loss
win
win
win
win
loss
win
loss
win
win
win
win
win
loss
win
win
loss
win
win
win
win
win
loss
win
win
loss
win
win
draw
win
win
win
win
win
loss
win
win
win
loss
win
win
win
draw
win
loss
win
win
win
win
loss
win
loss
win
win
win
loss
win
win
win
win
win
win
win
win
win
win
loss
win
win
win
win
win
win
win
win
loss
win
win
win
win
loss
win
win
win
win
loss
win
win
win
win
win
loss
loss
win
win
draw
win
loss
win
loss
win
draw
draw
win
win
win
win
win
loss
win
win
win
win
win
win
win
win
win
win
win
win
win
loss
win
win
win
win
win
win
win
win
win
win
win
loss
loss
win
win
win
win
loss
win
loss
win
loss
win
win
win
win
loss
loss
win
loss
win
win
win
win
win
win
win
loss
win
win
win
win
draw
loss
win
loss
win
win
win
win
win
win
win
loss
win
win
win
win
loss
win
win
win
loss
win
loss
win
win
win
loss
win
win
loss
win
loss
win
loss
win
win
win
win
win
loss
win
loss
loss
win
win
win
loss
win
win
win
win
win
win
loss
win
win
win
win
win
win
win
win
loss
win
win
win
win
win
win
win
win
loss
win
win
win
win
win
loss
win
loss
win
win
win
win
win
win
win
loss
win
loss
win
loss
win
win
win
win
loss
win
win
win
win
win
win
win
win
win
win
win
loss
win
loss
win
win
win
win
win
loss
win
win
win
win
win
loss
win
win
draw
win
win
loss
win
loss
win
win
win
loss
win
loss
draw
draw
loss
win
win
draw
win
win
win
win
win
loss
win
win
win
win
win
win
win
win
win
win
draw
win
win
win
win
win
win
win
win
win
draw
loss
win
win
win
win
win
win
win
win
win
loss
win
win
win
win
win
loss
win
loss
loss
loss
win
loss
draw
win
win
win
win
win
win
win
win
loss
win
win
loss
loss
win
win
win
loss
win
win
win
win
draw
win
win
win
win
draw
loss
win
win
win
draw
win
win
win
win
draw
win
win
win
loss
win
win
draw
win
win
loss
win
draw
win
win
loss
win
win
win
win
win
win
loss
win
win
loss
win
win
win
win
win
win
win
win
win
win
win
win
win
loss
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
draw
win
draw
loss
win
win
win
win
win
win
win
win
win
loss
win
win
win
win
win
loss
win
win
win
win
win
win
win
win
loss
win
win
win
win
draw
win
win
win
win
loss
win
loss
win
win
win
win
win
win
loss
win
draw
win
loss
win
win
win
win
win
win
loss
loss
win
win
win
win
win
loss
loss
win
win
win
win
win
win
win
win
win
win
win
loss
win
win
draw
loss
win
win
win
win
win
win
win
win
win
win
win
draw
win
loss
win
win
win
win
win
win
win
win
win
loss
win
loss
win
win
loss
loss
loss
win
win
win
win
win
draw
win
loss
win
win
win
win
win
win
win
loss
win
win
win
loss
win
draw
win
win
win
win
loss
loss
win
draw
win
win
win
win
draw
loss
win
win
win
win
win
win
draw
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
loss
win
win
win
win
win
win
win
win
win
loss
win
win
loss
loss
win
loss
win
win
loss
win
win
win
win
win
win
win
win
win
loss
win
loss
win
loss
win
draw
win
win
win
win
win
win
win
win
draw
win
win
win
loss
win
win
win
win
win
loss
win
loss
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
loss
loss
win
loss
loss
win
win
win
win
win
win
win
win
loss
loss
win
win
win
win
win
win
win
loss
win
draw
win
win
win
loss
win
win
win
win
loss
win
win
win
win
win
win
win
loss
loss
win
win
loss
win
win
win
win
loss
win
win
win
win
win
loss
loss
win
win
win
loss
win
win
win
win
win
win
win
loss
win
win
win
win
win
win
loss
win
win
win
loss
win
loss
win
draw
win
win
loss
win
draw
loss
win
win
win
loss
win
win
win
win
loss
win
win
win
win
win
win
win
win
win
win
win
win
win
win
draw
win
win
loss
win
win
win
loss
win
loss
loss
win
win
loss
loss
win
win
win
win
win
win
win
win
win
win
win
win
loss
win
win
win
win
loss
loss
loss
win
win
win
win
win
win
loss
win
draw
win
win
loss
win
win
win
win
win
win
win
win
win
win
win
loss
win
loss
win
win
win
win
win
win
win
win
win
win
win
draw
win
win
win
win
loss
draw
win
win
loss
win
win
win
win
loss
win
loss
win
win
win
draw
draw
loss
win
win
win
win
win
win
loss
win
win
draw
loss
loss
win
loss
draw
loss
draw
win
win
win
win
win
win
win
win
loss
win
win
win
win
loss
win
loss
win
win
win
draw
loss
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
loss
win
win
loss
loss
win
draw
win
loss
win
win
win
win
win
win
win
win
win
win
win
win
loss
win
loss
win
win
win
win
win
win
win
win
draw
win
win
win
win
win
win
win
draw
draw
win
win
win
win
win
loss
win
loss
win
draw
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
loss
win
win
win
draw
win
win
loss
loss
win
win
loss
win
win
win
win
win
win
win
win
loss
win
loss
loss
loss
loss
win
win
win
win
win
win
win
loss
loss
win
win
win
win
win
loss
win
win
win
win
loss
loss
draw
win
win
win
loss
win
draw
win
win
win
win
win
win
win
win
win
win
win
win
loss
win
win
win
win
win
win
win
draw
win
loss
win
win
win
loss
win
win
loss
win
win
win
win
win
win
win
win
win
loss
win
win
loss
win
win
win
win
win
win
win
win
win
win
win
win
win
win
loss
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
draw
loss
win
win
win
loss
loss
win
loss
win
win
win
loss
win
loss
win
win
win
win
win
win
win
win
win
win
draw
loss
win
win
draw
draw
win
loss
win
win
win
win
win
win
loss
win
draw
win
loss
loss
win
win
win
win
win
win
draw
win
win
draw
win
win
loss
win
win
win
win
loss
win
win
win
win
win
win
win
win
win
win
win
loss
win
win
win
win
win
win
win
win
win
loss
loss
win
win
draw
win
win
win
win
win
win
loss
win
loss
win
win
win
win
win
win
loss
win
win
loss
win
win
loss
draw
win
win
loss
win
win
win
loss
win
win
loss
win
win
win
loss
win
loss
loss
win
win
draw
win
win
loss
win
win
win
win
win
win
win
loss
draw
win
win
win
loss
win
win
win
draw
win
loss
win
draw
win
loss
win
win
win
loss
loss
win
draw
win
win
loss
win
loss
win
win
win
win
win
win
win
win
win
win
loss
win
win
win
win
win
win
loss
loss
win
win
loss
win
loss
win
win
win
loss
win
draw
win
win
win
win
win
win
win
loss
win
loss
win
win
win
win
win
win
win
loss
win
win
win
loss
win
win
win
loss
win
loss
win
win
win
win
win
win
loss
win
win
loss
win
win
win
draw
win
win
loss
win
win
win
loss
win
win
loss
win
win
win
loss
win
draw
draw
loss
win
loss
win
win
win
win
win
win
win
loss
win
win
win
win
win
win
win
win
win
win
loss
win
win
loss
loss
win
win
win
win
win
win
win
loss
win
win
win
draw
win
loss
win
win
win
win
win
win
win
win
win
win
win
win
loss
win
win
win
draw
loss
win
loss
win
draw
win
win
win
win
loss
win
win
win
win
win
win
loss
draw
win
win
win
win
loss
loss
loss
win
win
win
win
draw
win
win
win
win
win
win
win
loss
win
loss
loss
win
win
win
win
win
win
draw
win
win
win
win
win
win
win
win
loss
win
win
win
win
win
win
win
win
win
draw
win
loss
win
win
win
win
win
win
win
win
win
win
loss
win
win
loss
win
loss
win
loss
win
win
win
loss
win
win
win
loss
win
win
draw
loss
loss
win
draw
win
win
win
loss
win
win
loss
win
win
win
loss
win
win
win
win
win
win
win
win
win
win
win
win
loss
win
loss
win
win
win
win
win
win
win
win
loss
draw
win
win
win
win
win
win
win
draw
loss
win
loss
win
draw
win
loss
win
win
win
win
win
win
win
loss
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
draw
win
win
win
win
win
win
draw
win
win
win
loss
win
win
win
win
loss
loss
win
win
loss
win
win
win
win
loss
win
win
win
win
win
win
win
draw
win
draw
win
win
win
loss
win
loss
win
win
win
win
win
win
win
loss
win
win
win
loss
win
win
win
loss
loss
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
win
loss
loss
win
win
win
win
win
win
loss
win
win
win
win
win
win
draw
draw
win
win
loss
win
win
loss
win
loss
loss
loss
win
win
loss
win
win
win
win
loss
win
win
win
win
draw
win
loss
win
win
win
loss
draw
loss
win
win
